RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06
72729,33626,Westchase,FL,Tampa,Hillsborough,3150,134300,124220,128975,127855,136840,139580,141080,149505,146315,136700,137795,138330,138190,135560,137150,137340,140825,148335,144780,153520,151300,142190,147405,153905,157190,150290,157280,156240,157025,157795,156510,161170,166410,172390,155980,152135,147885,144415,148205,155555,154740,155810,152825,154365,150725,157610,159740,158670,154990,168365,168450,169235,170675,175005,185695,196925,,270665,,,182345,183650,180600,182420,181730,184290,188185,199070,195705,189005,185575,187170,192550,196700,200580,218335,223185,227250,228355,231810,232850,232135,236750,236765,243500,244735,235400,231350,253650,262490,247280,243905,241050,236040,229835,219450,222900,220100,225565,239235,246350,245250,249350,257370,275455,275990,271485,270200,271875,281490,287505,317280,315575,318675,319065,348600,344140,383945,388050,406115,403565,387820,360750,380375,389825,397965,383985,349850,345150,337250,333750,348200,347740,338210,330475,335625,351290,336330,327380,338500,350200,317290,311160,304000,339400,322980,315420,308475,298270,302555,282100,295450,281855,272545,253550,256985,245065,257450,260300,271915,261935,250465,242185,235300,255000,243950,242800,269500,274250,251987.5,252216.25,254521.25,274000,269750,257000,273000,247500,223500,208800,247550,236400,228700,253965,271280,263505,257050,244250,218500,213800,228750,227375,238075,235000,253250,258800,288575,318875,283750,260750,249500,253250,245250,246200,248050,255000,276500,301100,306850,286100,278150,287715,285235,285275,289425,288750,288915,277950,287485,320650,332450,318975,308525,297680,307470,307965,354735,353250,322250,296750,294254,307927.8,322991.2,316610,302950,292225,264750,294700,310250,309150,313900,326900,329165,351535
96268,91007,Arcadia,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3151,245051.3,256951.7,241802,270002.5,310151.35,294551.45,271400.7,259675.3,268926,298800.7,312951.8,276252.05,257327.15,264776,275401.3,288550.7,287176.3,302475.7,302601.3,287001.7,279201,277000.3,278450,287200,287451,272800.7,277401.3,299850.7,312851.8,297252.05,303552.65,301638.85,280496.7,273467.25,275751.7,283876,289975.3,272676,302152.2,308602.85,374753.5,382853.35,357751.65,326600.45,316301.5,350352.55,327352.5,328401.15,310801.3,307502.2,300451.35,300050.45,314700,293000,332251.5,308251.05,314351.95,331902.55,381003.5,360853.35,353803.15,351201.5,360501.95,338652.55,329001.5,342551.95,373551.05,358751.95,381853.05,366678.35,362128.15,346401.5,372150.45,425702,412002.9,421751.65,399250.45,436302,463303.4,421902,424750.6,399750,438752,429751.4,421852.6,405851.4,423302.6,457553.4,478704,500002,530500.6,519002,455502.9,482551.65,512000.45,534502.5,537501.75,562200.75,525752,549751.4,600300.6,610452.5,613301.75,628250.75,593802.5,574404.25,566505,578655,585155,634005.5,658705.85,673753,706054.4,689005.45,635505.65,617355.65,657106.35,703756.85,738007,770757,740656.5,736753.15,662450.9,684453.5,726955.95,707256.5,612755.65,605905.65,596605.35,653256.15,652003.2,690754.55,704180.95,731332,687306.5,665506.15,651706,741507,782503.7,875655.7,790853.15,699504.35,600304.6,628205.65,716002.85,661353.4,653904.75,628505.85,671506.5,740757.35,750507.35,774807.65,764207.35,650003.65,658754.55,570554.45,565004.95,630705.85,701206.7,657306,671006.3,654506.2,606255.65,640252.65,658778.75,786231.6,733007.05,720806.95,674453.35,658754.05,678255.6,700006.85,693831.5,644731.15,713957,678456.2,633505.65,647005.65,703506.35,713506.35,674605.1,723006.5,767806.85,737953.5,692254.05,761556.1,735206.7,796253.3,649621.1538,,,753500,780857.6471,763031.3,839758.15,876029.2,715476.35,789000,786550,817800,1052150,892750,823800,759500,793000,1021900,1080800,816350,703950,664200,710000,741600,870000,,,,,870000,820000,,1223461.539,,,,830008,,,1200000,1022352.941,,775950,,1088846.154,1243176.471,1296800,,992750,928500,870000,810650,922600,878900,1022100
65448,18360,Jackson,PA,East Stroudsburg,Monroe,3152,,110384.6154,,111846.1538,115882.3529,105750,93575,91050,99019,95309.55,,83711.5385,85735.2941,90675,102450,103950,109650,112900,117000,118150,116302,,,127500,,79375,98500,112500,121500,119750,117825,108190,107385,101500,90050,88865,95035,100050,103175,108475,117800,105200,104900,105350,110450,93100,88150,100215,110235,121007.5,120145.25,112037.25,117575,119497.5,123125.25,127292.25,109775,128725,117750,129250,129650,128265,127535,138950,144500,140750,132500,142950,143825,139475,140400,138350,130000,127950,151300,148250,163500,147250,161800,180450,185775,173475,176200,181050,159600,147565,153660,163575,163050,168350,177725,170587.5,166937.5,167300,188050,201950,209150,194910,208590,206800,199200,204000,211250,212500,208250,198500,189925,183325,200750,199000,210000,230850,240650,239000,236750,224200,242250,234550,251750,254450,241065,233775,215710,225215,240985,253650,245475,248200,221925,231500,,226923.0769,233529.4118,235550,234700,248950,241800,234725,217723.5,214063.95,203634.55,207500,191650,211850,,213153.8462,208352.9412,216900,222750,218500,212950,242800,,271153.8462,,187307.6923,,187500,186117.6471,169370.5882,178685,203600,216960,203490,175950,,,,170000,170000,172500,,166538.4615,179294.1176,185600,,,,,,140000,,170769.2308,187647.0588,188050,183900,170650,160815,158585,164400,,166153.8462,155588.2353,166850,151815,163535,153450,,159461.5385,158529.4118,139150,,134076.9231,155058.8235,142150,144900,149425,154425,176465,177035,183850,156600,140300,151535,163815,154860,,,149587,166300.5294,171738.05,163850,184475,167875,167550,156650,,,150000,164705.8824,171250,176750,168225,157425,161300,144465,146235,165150,177850,173250,162250,153950,180215
66763,21075,Elkridge,MD,Baltimore,Howard,3153,148761.5385,153066.4706,148648.5,,158507.6923,154242.3529,150234.5,162134.85,160026.9,159736.25,140837.5,153105,158343.5,160136.5,154445,156430,135650,138900,145600,146700,148000,145900,150375,154380,155773.5,152329.5,145348.6,146814.4,151335,149400,154500,155600,158400,156850,156660,156118,155602,155150,157500,157073.5,152032.45,156700.25,161821.6,154774.2,150485,159196,164962.2,169333.8,169375,179790,178250,176500,175685,175650,177715,174199,178984.3,171249.7,164450,170250,170715,172610,169525,179500,186015,189385,182175,182960,191049.5,192585.5,191315,204985,215500,204250,185175,201115,209110,190650,198475,211075,212000,204715,175685,184965,175735,202750,214915,230485,236250,242165,244235,242450,248165,234700,233835,232285,222504,242701,245450,281700,281250,284250,278700,272860,263271.5,265196,260046.25,280592.75,311363.5,317590,338985,309425,320550,327050,345762,355540.9,355096.1,351124,352941.3,365550.85,368878.8,367459.05,369847.5,373433.25,373434.25,373901.5,369963.5,348616,354895.5,348677.5,339373.25,338932.75,347685,352465,348980,349549,343652.25,320918.75,338057.5,342707.5,328852.5,328819.75,312396.5,307552.75,321877.5,322676.35,342790.65,336800,336070,330259,325161,321200,317500,319842.5,310364.75,303477.75,292500,294700,305215,313817.5,289912.35,275621.15,287250,280000,281750,332000,,281615.3846,279411.7647,266020,288964,269408.5,287721.75,310130.75,313000,327700,298550,274450,268215,272735,257500,248750,250271.5,258857.75,273695.75,297299.5,311959.65,290144.85,287301,297300,,302284.6154,286588.2353,301200,300525,299725,292150,265600,242950,242150,292900,302900,265450,306900,296100,308825,311075,308950,323050,339350,346150,314550,300000,298200,295600,309450,314750,311995,320737,342371.85,344668.15,335370.7,329154.3,333953.75,335277.25,301400,,278923.0769,303147.0588,303035,307290,314100,313975,310190,316435,316050,335625,358625,339500,334750,324000,338450,
71552,31525,Brunswick,GA,Brunswick,Glynn,3154,,81284.6154,,,,,,,,,,,100500,,,,,,,,,,,,,126500,,86330,82970,84690,,,100000,,,78500,82029.4118,80850,89775,,81284.6154,98941.1765,,,,,,,94900,91135.2941,,,94000,90352.9412,91580,102395,,92153.8462,,117515.3846,,132615.3846,134417.6471,,100490,108130,100105,,,,89350,90791.1765,,123646.1538,132494.1176,111680,93150,86950,99925,122825,122950,109400,109800,115425,116400,124290,112635,108250,129500,134600,138250,,147692.3077,148823.5294,147650,144045,143855,135900,139300,145125,146825,145200,144615,142285,155465,147810,147675,145250,160200,177615,164685,160420,154395,155760,154035,158790,158925,148150,161825,159725,152275,153200,158900,168910,171640,176255,176125,162470,185725,186025,168200,163600,163525,162980,160320,180530,191885,176660,156490,155710,148750,150915,164685,171115,166510,160575,191300,191700,165820,168030,180500,181880,159860,180310,159950,152515,157275,,150384.6154,164065,163740,161845,158360,154740,150500,157205,145155,159305,157535,167225,161425,,,165000,,,134800,,111876.9231,,110384.6154,122588.2353,130050,161925,156825,,,137750,,,,,,,128000,,129538.4615,130588.2353,148800,132950,,,,,,,129976.9231,132882.3529,,108053.8462,114705.8824,,120000,,,125000,,144230.7692,120588.2353,147500,150500,142250,128150,123075,135970,143255,149250,129150,130740,140260,155000,154550,140450,131950,137200,153355,143395,131850,128550,136175,130905,134260,139810
90281,74075,Stillwater,OK,Stillwater,Payne,3155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112500,102205.8824,,,,,,,,,,,,,103000,103000,,,,,,,95000,,82692.3077,94294.1176,,119230.7692,112617.6471,,,,,,,128000,121823.5294,110325,116125,104450,,112307.6923,,112076.9231,,,,124500,125970.5882,124625,126350,112425,,142615.3846,139235.2941,138025,,120000,,117076.9231,115941.1765,123775,132375,143100,144700,136050,,133153.8462,,117307.6923,121117.6471,126175,129450,135675,141525,144475,134250,,107730.7692,130647.0588,,140769.2308,148588.2353,,141384.6154,142588.2353,135325,136425,135550,133750,,,,,120500,119617.6471,124725,133350,133150,129100,126375,128475,134325,132150,,,132000,138764.7059,135525,141375,127200,,,,,136500,,,106500,121205.8824,128000,132675,135025,124475,,133769.2308,,135000,,,104000,113117.6471,124925,127675,126250,132325,137675,146000,144200,135300,126450,150750,149600,143750,139700,148500,137500,142250,158050,151400,,177307.6923,,,123000,129450,127900,137650,149600,142650,134200,126875,132812.5,140062.5,,120769.2308,139088.2353,141975,150800,148275,147225,142600,153225,,,155000,,,154000,158117.6471,153950,
70057,28602,Hickory,NC,Hickory,Catawba,3156,61250,58450,59900,69125,68975,62050,55175,53525,55000,45910,,,53692.3077,66117.6471,60875,,,39000,,,,,51300,,76850,86550,89150,77575,,59675,68925,62375,55550,54000,,54550,62725,73825,80625,96250,93400,94350,85025,71425,72300,66325,,,69025,,97675,81950,83150,79250,75875,81200,84840,70735,,58700,,,89450,92550,94350,92850,,,34550,,,104200,95600,90675,100625,100725,100550,107125,100250,107750,108050,93475,89425,96600,88200,102000,113750,107350,108550,117350,110350,100650,104915,117135,103700,109400,98025,108150,118825,120800,119800,120900,112050,108650,117200,115725,108700,97800,92225,96650,105550,117150,120550,130750,119000,111900,117750,,102825,113625,112050,122150,123900,120600,118300,120325,123300,120625,119650,103515,107535,108325,122925,119200,126525,112800,106475,130100,119900,115500,107450,129000,133750,144600,133025,120875,131200,112100,124900,136125,130425,136350,134200,,128461.5385,136235.2941,,119250,127275,129275,124600,115400,111525,118112.5,143212.5,111650,101000,89225,114275,115550,121350,129100,122103,124737.1,99865.9,83400,87500,,,75000,92058.8235,82650,94100,97300,135000,121850,117700,,130961.5385,,65769.2308,112352.9412,131075,124375,119800,122000,133500,110461.5385,,118923.0769,105445.2941,,,,,83000,100647.0588,97000,121450,122100,104650,96250,86725,,,152000,113764.7059,119250,106500,92875,106425,123975,125675,119750,105950,105900,,120725,119635,116565,125050,127950,137325,134675,131900,140600,,104475,106875,124950,135300,140875,
79093,48238,Detroit,MI,Detroit,Wayne,3157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000,30000,35000,38500,45000,43000,43650,,,,,,,,,,,66000,59552.9412,,58855.3846,,,,30000,,,,,,60000,,56076.9231,49076.4706,,52615.3846,50547.0588,,,45500,,45884.6154,,49076.9231,,57692.3077,,56153.8462,57558.8235,,49852.5,,39076.9231,,,70412,,53573.6,64250,66125,61075,64250,,59230.7692,,53800,65600,69600,72700,70200,71375,,78384.6154,71176.4706,64750,62250,68550,70700,70750,72500,80750,76500,73815,68885,71550,73650,78500,80950,,,65000,,,51000,59235.2941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70657,29680,Simpsonville,SC,Greenville,Greenville,3158,108578.5,106274.2,102406.8,107676,119237.7,114208.3,106065,106026.5,109458.55,109016.7,116617.75,116028.5,108071.5,110338.5,122385,122056,119778.7,117559.8,118606.25,113436.25,112111,111669.25,118114.75,117996.5,113007.55,118103.95,126032.5,123255.75,118557,118007.25,125335.25,128422.25,127817,125156.9,122851.85,123524.5,120713.75,124875,127625,127650,125923.5,130131.45,133717.05,128907.5,126692.5,126475,127605,127945,126535,127915,131715,135735,135417.5,126007.25,127460.25,131315,139887.5,134614.25,126760.75,118827.5,120365,128047.5,125288.75,126623.75,134175,135625,128850,128150,133100,133165,128860,129975,121655,118995,124562.5,127302.5,126560,128725,124700,130325,130965,128575,137735,134400,139250,138265,135727.5,135779.75,131612.75,133025,130312.5,132987.5,134975,133175,133425,129165,130450,127785,135450,137975,138582.5,138830.25,145377.25,150275,133600,138125,133110,140352,150458,148050,147312.5,145018.75,142393.75,142840,150779,158537.3,161272.35,154303.35,153115,151250,158215,160235,163000,167825,165050,163825,167365,158285,163250,158250,154000,164800,171150,169550,161300,159601.5,162073.55,173342.95,171360,177752.5,174920,175099.75,171919.3,160221.45,159115,161885,164200,172250,173420,172055,173225,167100,167400,160500,151900,146350,145500,159900,159550,166660,163297.5,156342,150499.65,148299.85,155000,150900,145450,143125,139125,148300,140865,146935,150970,156285,164445,173400,149450,,128076.9231,150547.0588,153735,158571,160524.7,157981.3,150365,148335,155698.5,153103.45,157565.05,152715,148435,140100,141900,148998.15,156645,154380,159215,147910,139575,135150,141605,143270,157272.5,161027.5,159075,160050,162165,164910,165050,154300,158248.5,169073,166392,168250,164025,171840,184659,187821.8,178017.2,171285,175525,176625,165775.5,151307.85,149817.65,156165,177735,170865,171235,174450,179157.5,178742.5,169125,164125,171550,165300,161400,162750,173950,177600,,178461.5385,208958.8235
90430,74501,McAlester,OK,McAlester,Pittsburg,3159,,,41800,42000,38250,39700,44950,47800,44300,,,46000,45411.7647,47400,43075,,35692.3077,43823.5294,45250,,52692.3077,,,40000,,,,65750,66025,63125,55600,,43650,39100,40000,37450,,57000,59050,51250,45275,52375,45500,41550,,35650,39750,42075,44225,50900,48350,53100,51100,60150,54600,,66350,,35923.0769,38735.2941,46400,55050,,65775,,50850,55850,49250,,75250,,,43775,51800,58300,57775,71900,71200,59800,64550,64050,69575,59975,,57500,63700,70050,61800,70500,72650,74250,62275,60050,61925,69550,73500,70000,68500,71150,78925,74425,76200,76550,76450,79800,73150,68350,70350,79650,83200,83100,87150,89500,91800,88550,80950,72825,77475,73200,67525,,83700,86000,83300,73325,72500,79900,91100,108675,111075,95325,82200,81050,78375,77250,77125,74350,79050,85400,77250,82100,86750,80650,86350,81750,84400,96875,97125,97350,88950,94900,89850,83500,82250,84450,84600,94625,84150,86550,93400,93650,96500,81500,81600,90600,135725,126825,114850,97175,92800,94775,117300,120150,104350,87475,83725,107425,108000,108375,97925,84300,74025,84875,99650,98000,89850,77650,90925,110725,112450,95750,91425,81825,94800,103450,103826.5,93368.55,89607.95,99250,103500,84050,80500,84800,89075,89025,87050,78750,86850,100125,93775,89850,81650,101350,108275,89175,84550,110325,100200,93575,95500,116275,101900,94125,113375,101175,,97950,96700,96300,106000,116250,97250,96575,105425,106000,102250,108500,115950,,86950,102375,115925,
70872,30094,Conyers,GA,Atlanta,Rockdale,3160,105115,97960,105000,92290,95710,95725,91575,108725,101550,100155,91520,95350,99075,94770,99630,109400,106175,98925,107550,108565,105235,97650,93985,103340,106275,103850,112000,118675,118385,108455,112235,118000,120000,133310,135690,135065,128485,136800,132465,128900,128790,136490,132270,122635,127915,135000,131835,128050,128065,128465,125270,136350,138415,136435,128450,128000,138950,134000,128900,131950,129875,131525,132250,136720,145480,142000,136165,136685,136425,145918,154324.6,159463.4,152370,144395,147235,157650,166125,158850,160065,162500,156700,165360,169280,168810,167110,165415,164960,164815,171985,166900,175000,178550,182665,161850,165285,157995,164505,156350,168450,163900,166650,165225,166675,186700,170901.5,159681.05,159595.45,157530.5,160183.85,168171.65,166200,160900,174950,175250,181200,183525,168455,178435,190560,200975,196250,207600,198600,205525,207990,205700,211085,193420,197070,192960,179700,187550,173765,179535,208500,194115,212935,201650,211125,204975,204500,187300,217325,197925,179350,168865,164160,176950,186300,183075,181137,166806.9,150054.8,,129538.4615,138176.4706,130150,145900,144150,155875,147265.5,141800,157400,157100,145450,,204923.8462,150000,121764.7059,138585.5,116569.85,133348.15,110412.75,123119.75,145035,134660,144575,,,,140000,131764.7059,122600,,132100,130515,130535,131950,127415,,,115000,,116500,118700,121724.5,130290.65,120293.85,117175,114925,120450,119000,96850,100300,113055,145500,144645,147050,139200,122250,131000,125550,124050,127775,126625,113000,107335,117815,121700,142750,127375,125125,143050,151950,138750,128050,118950,113475,118025,135300,143735,150730,153785,162710,153590,140025,145225,149450,146050,159000,166750,167900,161050
97282,93454,Santa Maria,CA,Santa Maria-Santa Barbara,Santa Barbara,3161,128125,132050,128850,122550,123750,136300,133850,130800,128050,123650,128350,118600,115200,118800,118000,116650,112200,114050,117300,117050,115250,116150,117400,123250,127175,122925,126300,130500,127525,127225,130450,130250,127400,126950,127300,131325,133375,135650,141050,140650,136200,135650,132925,132625,132800,136675,134775,144025,144125,154950,160900,157150,162100,168500,162550,150000,155300,165500,174275,177175,179500,183050,182000,178225,180175,189650,196900,199700,201500,208050,211600,211475,217875,223750,228200,224550,236000,252650,260100,267750,271400,269150,287200,286200,285850,288450,282150,284650,287450,289500,294150,293000,303100,301225,308125,309650,318250,324750,337400,355300,368200,368750,378350,370900,398850,395650,395900,395700,409250,417000,408000,421600,422900,442650,459100,468675,454075,468300,449350,437100,424250,436500,420500,430000,420250,428900,434150,424350,412350,408600,402400,394100,394700,405350,387600,392500,377500,342450,,,340000,,,351000,323941.1765,286900,286500,273800,248600,242600,241250,,247692.3077,,226923.0769,208529.4118,202175,205375,225400,219350,225700,223000,219250,232400,231750,216100,201250,213750,220850,212175,217225,202300,209450,213600,211850,212675,215725,226600,217750,195500,192700,179050,187750,197250,194250,190500,206750,199750,191000,180250,,,,271000,230411.7647,216350,206300,198250,,205384.6154,195294.1176,204250,,215230.7692,226764.7059,219500,243750,244500,242950,253200,,251846.1538,237000,255050,,255769.2308,,257692.3077,268235.2941,287400,283350,279850,286625,,271615.3846,261647.0588,268100,281750,288300,284600,291500,296450,299125,295425,305800,,309423.0769,,,305000,313235.2941,319900,331600
62919,13045,Cortland,NY,Cortland,Cortland,3162,,,,,49500,,,,,,,70000,,,79000,72470.5882,68115,70435,76000,70250,61200,61050,,,,,,73500,73000,62952.5,61197.5,61175,64725,67750,,72307.6923,68588.2353,73360,72464.5,76295.5,79965,71535,65550,62625,63900,,61153.8462,62191.1765,,62398.0769,69058.8235,75150,73315,79710,75900,71625,67150,64195,,76230.7692,77264.7059,75575,74825,71925,73900,70800,73500,70200,61790,73860,78325,83107.5,,77307.6923,77058.8235,84225,87875,,114000.75,96296.75,99450,92775,80150,98925,97750,92200,87650,94050,97786.5,93105.55,111280.95,115250,99000,122550,132425,,,,,91000,85000,75875,91825,90465,83385,81445,82605,86650,90845,,108315,105635,88600,77175,85575,89325,80675,81415,91110,91125,,93500,91191.1765,93392.5,93961,104819,100515,101075,103360,98975,,125550.7692,124050,112067.5,108194.5,104090.5,110675,108875,112000,117485,129895,120665.5,,,110950,108038.2353,98032.5,112903,116987,107050,108150,124650,,,,,103880,106815.8235,104890.05,102107.5,108492.75,103426,104628.75,111060,111410,,,78750,,95096.1538,107352.9412,109375,,146153.8462,123470.5882,120000,104100,,,109000,,120538.4615,115764.7059,107100,104500,97100,105650,99750,87608.5,91975,101230,,105153.8462,107405.8824,117315,109665,102580,107570,126700,124860,104675,89900,,,100000,102058.8235,113725,114925,115955,,100730.7692,101294.1176,96150,100500,60825,41010,30615,,73076.9231,94882.3529,97285,94465,84200,99100,108577.5,,,,92000,109647.0588,123500,115550,96345,91305,93100,110035,114265,,,78100,,,
